ip,domain,spider_type
65.54.164.98,msnbot64098.search.msn.com,Bing
65.54.164.99,msnbot64099.search.msn.com,Bing
65.54.164.100,msnbot64100.search.msn.com,Bing
65.54.164.101,msnbot64101.search.msn.com,Bing
65.54.164.102,msnbot64102.search.msn.com,Bing
65.54.164.103,msnbot64103.search.msn.com,Bing
65.54.164.104,msnbot64104.search.msn.com,Bing
65.54.164.105,msnbot64105.search.msn.com,Bing
65.54.164.106,msnbot64106.search.msn.com,Bing
65.54.164.107,msnbot64107.search.msn.com,Bing
65.54.164.108,msnbot64108.search.msn.com,Bing
65.54.164.109,msnbot64109.search.msn.com,Bing
65.54.164.110,msnbot64110.search.msn.com,Bing
65.54.164.111,msnbot64111.search.msn.com,Bing
65.54.164.112,msnbot64112.search.msn.com,Bing
65.54.164.113,msnbot64113.search.msn.com,Bing
65.54.164.114,msnbot64114.search.msn.com,Bing
65.54.164.115,msnbot64115.search.msn.com,Bing
65.54.164.116,msnbot64116.search.msn.com,Bing
65.54.164.117,msnbot64117.search.msn.com,Bing
65.54.164.118,msnbot64118.search.msn.com,Bing
65.54.164.119,msnbot64119.search.msn.com,Bing
65.54.164.120,msnbot64120.search.msn.com,Bing
65.54.164.121,msnbot64121.search.msn.com,Bing
65.54.164.122,msnbot64122.search.msn.com,Bing
65.54.164.123,msnbot64123.search.msn.com,Bing
65.54.164.124,msnbot64124.search.msn.com,Bing
65.54.164.125,msnbot64125.search.msn.com,Bing
65.54.164.126,msnbot64126.search.msn.com,Bing
65.54.164.127,msnbot64127.search.msn.com,Bing
65.54.164.128,msnbot64128.search.msn.com,Bing
65.54.164.129,msnbot64129.search.msn.com,Bing
65.54.164.130,msnbot64130.search.msn.com,Bing
65.54.164.131,msnbot64131.search.msn.com,Bing
65.54.164.132,msnbot64132.search.msn.com,Bing
65.54.164.133,msnbot64133.search.msn.com,Bing
65.54.164.134,msnbot64134.search.msn.com,Bing
65.54.164.135,msnbot64135.search.msn.com,Bing
65.54.247.128,msnbot-65-54-247-128.search.msn.com,Bing
65.54.247.129,msnbot-65-54-247-129.search.msn.com,Bing
65.54.247.130,msnbot-65-54-247-130.search.msn.com,Bing
65.54.247.133,msnbot-65-54-247-133.search.msn.com,Bing
65.54.247.134,msnbot-65-54-247-134.search.msn.com,Bing
65.54.247.135,msnbot-65-54-247-135.search.msn.com,Bing
65.54.247.136,msnbot-65-54-247-136.search.msn.com,Bing
65.54.247.137,msnbot-65-54-247-137.search.msn.com,Bing
65.54.247.138,msnbot-65-54-247-138.search.msn.com,Bing
65.54.247.139,msnbot-65-54-247-139.search.msn.com,Bing
65.54.247.140,msnbot-65-54-247-140.search.msn.com,Bing
65.54.247.141,msnbot-65-54-247-141.search.msn.com,Bing
65.54.247.142,msnbot-65-54-247-142.search.msn.com,Bing
65.54.247.143,msnbot-65-54-247-143.search.msn.com,Bing
65.54.247.144,msnbot-65-54-247-144.search.msn.com,Bing
65.54.247.145,msnbot-65-54-247-145.search.msn.com,Bing
65.54.247.146,msnbot-65-54-247-146.search.msn.com,Bing
65.54.247.147,msnbot-65-54-247-147.search.msn.com,Bing
65.54.247.148,msnbot-65-54-247-148.search.msn.com,Bing
65.54.247.149,msnbot-65-54-247-149.search.msn.com,Bing
65.54.247.150,msnbot-65-54-247-150.search.msn.com,Bing
65.54.247.151,msnbot-65-54-247-151.search.msn.com,Bing
65.54.247.152,msnbot-65-54-247-152.search.msn.com,Bing
65.54.247.153,msnbot-65-54-247-153.search.msn.com,Bing
65.54.247.154,msnbot-65-54-247-154.search.msn.com,Bing
65.54.247.155,msnbot-65-54-247-155.search.msn.com,Bing
65.54.247.156,msnbot-65-54-247-156.search.msn.com,Bing
65.54.247.157,msnbot-65-54-247-157.search.msn.com,Bing
65.54.247.158,msnbot-65-54-247-158.search.msn.com,Bing
65.54.247.159,msnbot-65-54-247-159.search.msn.com,Bing
65.54.247.160,msnbot-65-54-247-160.search.msn.com,Bing
65.54.247.161,msnbot-65-54-247-161.search.msn.com,Bing
65.54.247.162,msnbot-65-54-247-162.search.msn.com,Bing
65.54.247.163,msnbot-65-54-247-163.search.msn.com,Bing
65.54.247.164,msnbot-65-54-247-164.search.msn.com,Bing
65.54.247.165,msnbot-65-54-247-165.search.msn.com,Bing
65.54.247.166,msnbot-65-54-247-166.search.msn.com,Bing
65.54.247.167,msnbot-65-54-247-167.search.msn.com,Bing
65.54.247.168,msnbot-65-54-247-168.search.msn.com,Bing
65.54.247.169,msnbot-65-54-247-169.search.msn.com,Bing
65.54.247.170,msnbot-65-54-247-170.search.msn.com,Bing
65.54.247.171,msnbot-65-54-247-171.search.msn.com,Bing
65.54.247.172,msnbot-65-54-247-172.search.msn.com,Bing
65.54.247.173,msnbot-65-54-247-173.search.msn.com,Bing
65.54.247.174,msnbot-65-54-247-174.search.msn.com,Bing
65.54.247.175,msnbot-65-54-247-175.search.msn.com,Bing
65.54.247.176,msnbot-65-54-247-176.search.msn.com,Bing
65.54.247.177,msnbot-65-54-247-177.search.msn.com,Bing
65.54.247.178,msnbot-65-54-247-178.search.msn.com,Bing
65.54.247.179,msnbot-65-54-247-179.search.msn.com,Bing
65.54.247.180,msnbot-65-54-247-180.search.msn.com,Bing
65.54.247.181,msnbot-65-54-247-181.search.msn.com,Bing
65.54.247.182,msnbot-65-54-247-182.search.msn.com,Bing
65.54.247.183,msnbot-65-54-247-183.search.msn.com,Bing
65.54.247.184,msnbot-65-54-247-184.search.msn.com,Bing
65.54.247.185,msnbot-65-54-247-185.search.msn.com,Bing
65.54.247.186,msnbot-65-54-247-186.search.msn.com,Bing
65.54.247.187,msnbot-65-54-247-187.search.msn.com,Bing
65.54.247.188,msnbot-65-54-247-188.search.msn.com,Bing
65.54.247.189,msnbot-65-54-247-189.search.msn.com,Bing
65.54.247.190,msnbot-65-54-247-190.search.msn.com,Bing
65.54.247.191,msnbot-65-54-247-191.search.msn.com,Bing
65.54.247.192,msnbot-65-54-247-192.search.msn.com,Bing
65.54.247.193,msnbot-65-54-247-193.search.msn.com,Bing
65.54.247.194,msnbot-65-54-247-194.search.msn.com,Bing
65.54.247.195,msnbot-65-54-247-195.search.msn.com,Bing
65.54.247.196,msnbot-65-54-247-196.search.msn.com,Bing
65.54.247.197,msnbot-65-54-247-197.search.msn.com,Bing
65.54.247.198,msnbot-65-54-247-198.search.msn.com,Bing
65.54.247.199,msnbot-65-54-247-199.search.msn.com,Bing
65.54.247.200,msnbot-65-54-247-200.search.msn.com,Bing
65.54.247.201,msnbot-65-54-247-201.search.msn.com,Bing
65.54.247.202,msnbot-65-54-247-202.search.msn.com,Bing
65.54.247.203,msnbot-65-54-247-203.search.msn.com,Bing
65.54.247.204,msnbot-65-54-247-204.search.msn.com,Bing
65.54.247.205,msnbot-65-54-247-205.search.msn.com,Bing
65.54.247.206,msnbot-65-54-247-206.search.msn.com,Bing
65.54.247.207,msnbot-65-54-247-207.search.msn.com,Bing
65.54.247.208,msnbot-65-54-247-208.search.msn.com,Bing
65.54.247.209,msnbot-65-54-247-209.search.msn.com,Bing
65.54.247.210,msnbot-65-54-247-210.search.msn.com,Bing
65.54.247.211,msnbot-65-54-247-211.search.msn.com,Bing
65.54.247.212,msnbot-65-54-247-212.search.msn.com,Bing
65.54.247.213,msnbot-65-54-247-213.search.msn.com,Bing
65.54.247.214,msnbot-65-54-247-214.search.msn.com,Bing
65.54.247.215,msnbot-65-54-247-215.search.msn.com,Bing
65.54.247.216,msnbot-65-54-247-216.search.msn.com,Bing
65.54.247.217,msnbot-65-54-247-217.search.msn.com,Bing
65.54.247.218,msnbot-65-54-247-218.search.msn.com,Bing
65.54.247.219,msnbot-65-54-247-219.search.msn.com,Bing
65.54.247.220,msnbot-65-54-247-220.search.msn.com,Bing
65.54.247.221,msnbot-65-54-247-221.search.msn.com,Bing
65.54.247.222,msnbot-65-54-247-222.search.msn.com,Bing
65.54.247.223,msnbot-65-54-247-223.search.msn.com,Bing
65.54.247.224,msnbot-65-54-247-224.search.msn.com,Bing
65.54.247.225,msnbot-65-54-247-225.search.msn.com,Bing
65.54.247.226,msnbot-65-54-247-226.search.msn.com,Bing
65.54.247.227,msnbot-65-54-247-227.search.msn.com,Bing
65.54.247.228,msnbot-65-54-247-228.search.msn.com,Bing
65.54.247.229,msnbot-65-54-247-229.search.msn.com,Bing
65.54.247.230,msnbot-65-54-247-230.search.msn.com,Bing
65.54.247.231,msnbot-65-54-247-231.search.msn.com,Bing
65.54.247.232,msnbot-65-54-247-232.search.msn.com,Bing
65.54.247.233,msnbot-65-54-247-233.search.msn.com,Bing
65.54.247.234,msnbot-65-54-247-234.search.msn.com,Bing
65.54.247.235,msnbot-65-54-247-235.search.msn.com,Bing
65.54.247.236,msnbot-65-54-247-236.search.msn.com,Bing
65.54.247.237,msnbot-65-54-247-237.search.msn.com,Bing
65.54.247.238,msnbot-65-54-247-238.search.msn.com,Bing
65.54.247.239,msnbot-65-54-247-239.search.msn.com,Bing
65.54.247.240,msnbot-65-54-247-240.search.msn.com,Bing
65.54.247.241,msnbot-65-54-247-241.search.msn.com,Bing
65.54.247.242,msnbot-65-54-247-242.search.msn.com,Bing
65.54.247.243,msnbot-65-54-247-243.search.msn.com,Bing
65.54.247.244,msnbot-65-54-247-244.search.msn.com,Bing
65.54.247.245,msnbot-65-54-247-245.search.msn.com,Bing
65.54.247.246,msnbot-65-54-247-246.search.msn.com,Bing
65.54.247.247,msnbot-65-54-247-247.search.msn.com,Bing
65.54.247.248,msnbot-65-54-247-248.search.msn.com,Bing
65.54.247.249,msnbot-65-54-247-249.search.msn.com,Bing
65.54.247.250,msnbot-65-54-247-250.search.msn.com,Bing
65.54.247.251,msnbot-65-54-247-251.search.msn.com,Bing
65.54.247.252,msnbot-65-54-247-252.search.msn.com,Bing
65.54.247.253,msnbot-65-54-247-253.search.msn.com,Bing
65.54.247.254,msnbot-65-54-247-254.search.msn.com,Bing
65.54.247.255,msnbot-65-54-247-255.search.msn.com,Bing
65.55.25.128,msnbot-65-55-25-128.search.msn.com,Bing
65.55.25.129,msnbot-65-55-25-129.search.msn.com,Bing
65.55.25.130,msnbot-65-55-25-130.search.msn.com,Bing
65.55.25.131,msnbot-65-55-25-131.search.msn.com,Bing
65.55.25.132,msnbot-65-55-25-132.search.msn.com,Bing
65.55.25.133,msnbot-65-55-25-133.search.msn.com,Bing
65.55.25.134,msnbot-65-55-25-134.search.msn.com,Bing
65.55.25.135,msnbot-65-55-25-135.search.msn.com,Bing
65.55.25.136,msnbot-65-55-25-136.search.msn.com,Bing
65.55.25.137,msnbot-65-55-25-137.search.msn.com,Bing
65.55.25.138,msnbot-65-55-25-138.search.msn.com,Bing
65.55.25.139,msnbot-65-55-25-139.search.msn.com,Bing
65.55.25.140,msnbot-65-55-25-140.search.msn.com,Bing
65.55.25.141,msnbot-65-55-25-141.search.msn.com,Bing
65.55.25.142,msnbot-65-55-25-142.search.msn.com,Bing
65.55.25.143,msnbot-65-55-25-143.search.msn.com,Bing
65.55.25.144,msnbot-65-55-25-144.search.msn.com,Bing
65.55.25.145,msnbot-65-55-25-145.search.msn.com,Bing
65.55.25.146,msnbot-65-55-25-146.search.msn.com,Bing
65.55.25.147,msnbot-65-55-25-147.search.msn.com,Bing
65.55.25.148,msnbot-65-55-25-148.search.msn.com,Bing
65.55.25.149,msnbot-65-55-25-149.search.msn.com,Bing
65.55.25.150,msnbot-65-55-25-150.search.msn.com,Bing
65.55.25.151,msnbot-65-55-25-151.search.msn.com,Bing
65.55.25.152,msnbot-65-55-25-152.search.msn.com,Bing
65.55.25.153,msnbot-65-55-25-153.search.msn.com,Bing
65.55.25.154,msnbot-65-55-25-154.search.msn.com,Bing
65.55.25.155,msnbot-65-55-25-155.search.msn.com,Bing
65.55.25.156,msnbot-65-55-25-156.search.msn.com,Bing
65.55.25.157,msnbot-65-55-25-157.search.msn.com,Bing
65.55.25.158,msnbot-65-55-25-158.search.msn.com,Bing
65.55.25.159,msnbot-65-55-25-159.search.msn.com,Bing
65.55.25.160,msnbot-65-55-25-160.search.msn.com,Bing
65.55.25.161,msnbot-65-55-25-161.search.msn.com,Bing
65.55.25.162,msnbot-65-55-25-162.search.msn.com,Bing
65.55.25.163,msnbot-65-55-25-163.search.msn.com,Bing
65.55.25.164,msnbot-65-55-25-164.search.msn.com,Bing
65.55.25.165,msnbot-65-55-25-165.search.msn.com,Bing
65.55.25.166,msnbot-65-55-25-166.search.msn.com,Bing
65.55.25.167,msnbot-65-55-25-167.search.msn.com,Bing
65.55.25.168,msnbot-65-55-25-168.search.msn.com,Bing
65.55.25.169,msnbot-65-55-25-169.search.msn.com,Bing
65.55.25.170,msnbot-65-55-25-170.search.msn.com,Bing
65.55.25.171,msnbot-65-55-25-171.search.msn.com,Bing
65.55.25.172,msnbot-65-55-25-172.search.msn.com,Bing
65.55.25.173,msnbot-65-55-25-173.search.msn.com,Bing
65.55.25.174,msnbot-65-55-25-174.search.msn.com,Bing
65.55.25.175,msnbot-65-55-25-175.search.msn.com,Bing
65.55.25.176,msnbot-65-55-25-176.search.msn.com,Bing
65.55.25.177,msnbot-65-55-25-177.search.msn.com,Bing
65.55.25.178,msnbot-65-55-25-178.search.msn.com,Bing
65.55.25.179,msnbot-65-55-25-179.search.msn.com,Bing
65.55.25.180,msnbot-65-55-25-180.search.msn.com,Bing
65.55.25.181,msnbot-65-55-25-181.search.msn.com,Bing
65.55.25.182,msnbot-65-55-25-182.search.msn.com,Bing
65.55.25.183,msnbot-65-55-25-183.search.msn.com,Bing
65.55.25.184,msnbot-65-55-25-184.search.msn.com,Bing
65.55.25.185,msnbot-65-55-25-185.search.msn.com,Bing
65.55.25.186,msnbot-65-55-25-186.search.msn.com,Bing
65.55.25.187,msnbot-65-55-25-187.search.msn.com,Bing
65.55.25.188,msnbot-65-55-25-188.search.msn.com,Bing
65.55.25.189,msnbot-65-55-25-189.search.msn.com,Bing
65.55.25.190,msnbot-65-55-25-190.search.msn.com,Bing
65.55.25.191,msnbot-65-55-25-191.search.msn.com,Bing
65.55.25.192,msnbot-65-55-25-192.search.msn.com,Bing
65.55.25.193,msnbot-65-55-25-193.search.msn.com,Bing
65.55.25.194,msnbot-65-55-25-194.search.msn.com,Bing
65.55.25.195,msnbot-65-55-25-195.search.msn.com,Bing
65.55.25.196,msnbot-65-55-25-196.search.msn.com,Bing
65.55.25.197,msnbot-65-55-25-197.search.msn.com,Bing
65.55.25.198,msnbot-65-55-25-198.search.msn.com,Bing
65.55.25.199,msnbot-65-55-25-199.search.msn.com,Bing
65.55.25.200,msnbot-65-55-25-200.search.msn.com,Bing
65.55.25.201,msnbot-65-55-25-201.search.msn.com,Bing
65.55.25.202,msnbot-65-55-25-202.search.msn.com,Bing
65.55.25.203,msnbot-65-55-25-203.search.msn.com,Bing
65.55.25.204,msnbot-65-55-25-204.search.msn.com,Bing
65.55.25.205,msnbot-65-55-25-205.search.msn.com,Bing
65.55.25.206,msnbot-65-55-25-206.search.msn.com,Bing
65.55.25.207,msnbot-65-55-25-207.search.msn.com,Bing
65.55.25.208,msnbot-65-55-25-208.search.msn.com,Bing
65.55.25.209,msnbot-65-55-25-209.search.msn.com,Bing
65.55.25.210,msnbot-65-55-25-210.search.msn.com,Bing
65.55.25.211,msnbot-65-55-25-211.search.msn.com,Bing
65.55.25.212,msnbot-65-55-25-212.search.msn.com,Bing
65.55.25.213,msnbot-65-55-25-213.search.msn.com,Bing
65.55.25.214,msnbot-65-55-25-214.search.msn.com,Bing
65.55.25.215,msnbot-65-55-25-215.search.msn.com,Bing
65.55.25.216,msnbot-65-55-25-216.search.msn.com,Bing
65.55.25.217,msnbot-65-55-25-217.search.msn.com,Bing
65.55.25.218,msnbot-65-55-25-218.search.msn.com,Bing
65.55.25.219,msnbot-65-55-25-219.search.msn.com,Bing
65.55.25.220,msnbot-65-55-25-220.search.msn.com,Bing
65.55.25.221,msnbot-65-55-25-221.search.msn.com,Bing
65.55.25.222,msnbot-65-55-25-222.search.msn.com,Bing
65.55.25.223,msnbot-65-55-25-223.search.msn.com,Bing
65.55.25.224,msnbot-65-55-25-224.search.msn.com,Bing
65.55.25.225,msnbot-65-55-25-225.search.msn.com,Bing
65.55.25.226,msnbot-65-55-25-226.search.msn.com,Bing
65.55.25.227,msnbot-65-55-25-227.search.msn.com,Bing
65.55.25.228,msnbot-65-55-25-228.search.msn.com,Bing
65.55.25.229,msnbot-65-55-25-229.search.msn.com,Bing
65.55.25.230,msnbot-65-55-25-230.search.msn.com,Bing
65.55.25.231,msnbot-65-55-25-231.search.msn.com,Bing
65.55.25.232,msnbot-65-55-25-232.search.msn.com,Bing
65.55.25.233,msnbot-65-55-25-233.search.msn.com,Bing
65.55.25.234,msnbot-65-55-25-234.search.msn.com,Bing
65.55.25.235,msnbot-65-55-25-235.search.msn.com,Bing
65.55.25.236,msnbot-65-55-25-236.search.msn.com,Bing
65.55.25.237,msnbot-65-55-25-237.search.msn.com,Bing
65.55.25.238,msnbot-65-55-25-238.search.msn.com,Bing
65.55.25.239,msnbot-65-55-25-239.search.msn.com,Bing
65.55.25.240,msnbot-65-55-25-240.search.msn.com,Bing
65.55.25.241,msnbot-65-55-25-241.search.msn.com,Bing
65.55.25.242,msnbot-65-55-25-242.search.msn.com,Bing
65.55.25.243,msnbot-65-55-25-243.search.msn.com,Bing
65.55.25.244,msnbot-65-55-25-244.search.msn.com,Bing
65.55.25.245,msnbot-65-55-25-245.search.msn.com,Bing
65.55.25.246,msnbot-65-55-25-246.search.msn.com,Bing
65.55.25.247,msnbot-65-55-25-247.search.msn.com,Bing
65.55.25.248,msnbot-65-55-25-248.search.msn.com,Bing
65.55.25.249,msnbot-65-55-25-249.search.msn.com,Bing
65.55.25.250,msnbot-65-55-25-250.search.msn.com,Bing
65.55.25.251,msnbot-65-55-25-251.search.msn.com,Bing
65.55.25.252,msnbot-65-55-25-252.search.msn.com,Bing
65.55.25.253,msnbot-65-55-25-253.search.msn.com,Bing
65.55.25.254,msnbot-65-55-25-254.search.msn.com,Bing
65.55.25.255,msnbot-65-55-25-255.search.msn.com,Bing
65.55.54.128,msnbot-65-55-54-128.search.msn.com,Bing
65.55.54.129,msnbot-65-55-54-129.search.msn.com,Bing
65.55.54.132,msnbot-65-55-54-132.search.msn.com,Bing
65.55.54.133,msnbot-65-55-54-133.search.msn.com,Bing
65.55.54.134,msnbot-65-55-54-134.search.msn.com,Bing
65.55.54.135,msnbot-65-55-54-135.search.msn.com,Bing
65.55.54.136,msnbot-65-55-54-136.search.msn.com,Bing
65.55.54.137,msnbot-65-55-54-137.search.msn.com,Bing
65.55.54.138,msnbot-65-55-54-138.search.msn.com,Bing
65.55.54.139,msnbot-65-55-54-139.search.msn.com,Bing
65.55.54.140,msnbot-65-55-54-140.search.msn.com,Bing
65.55.54.141,msnbot-65-55-54-141.search.msn.com,Bing
65.55.54.142,msnbot-65-55-54-142.search.msn.com,Bing
65.55.54.143,msnbot-65-55-54-143.search.msn.com,Bing
65.55.54.144,msnbot-65-55-54-144.search.msn.com,Bing
65.55.54.145,msnbot-65-55-54-145.search.msn.com,Bing
65.55.54.146,msnbot-65-55-54-146.search.msn.com,Bing
65.55.54.147,msnbot-65-55-54-147.search.msn.com,Bing
65.55.54.148,msnbot-65-55-54-148.search.msn.com,Bing
65.55.54.149,msnbot-65-55-54-149.search.msn.com,Bing
65.55.54.150,msnbot-65-55-54-150.search.msn.com,Bing
65.55.54.151,msnbot-65-55-54-151.search.msn.com,Bing
65.55.54.152,msnbot-65-55-54-152.search.msn.com,Bing
65.55.54.153,msnbot-65-55-54-153.search.msn.com,Bing
65.55.54.154,msnbot-65-55-54-154.search.msn.com,Bing
65.55.54.155,msnbot-65-55-54-155.search.msn.com,Bing
65.55.54.156,msnbot-65-55-54-156.search.msn.com,Bing
65.55.54.157,msnbot-65-55-54-157.search.msn.com,Bing
65.55.54.158,msnbot-65-55-54-158.search.msn.com,Bing
65.55.54.159,msnbot-65-55-54-159.search.msn.com,Bing
65.55.54.160,msnbot-65-55-54-160.search.msn.com,Bing
65.55.54.161,msnbot-65-55-54-161.search.msn.com,Bing
65.55.54.162,msnbot-65-55-54-162.search.msn.com,Bing
65.55.54.163,msnbot-65-55-54-163.search.msn.com,Bing
65.55.54.164,msnbot-65-55-54-164.search.msn.com,Bing
65.55.54.165,msnbot-65-55-54-165.search.msn.com,Bing
65.55.54.166,msnbot-65-55-54-166.search.msn.com,Bing
65.55.54.167,msnbot-65-55-54-167.search.msn.com,Bing
65.55.54.168,msnbot-65-55-54-168.search.msn.com,Bing
65.55.54.169,msnbot-65-55-54-169.search.msn.com,Bing
65.55.54.170,msnbot-65-55-54-170.search.msn.com,Bing
65.55.54.171,msnbot-65-55-54-171.search.msn.com,Bing
65.55.54.172,msnbot-65-55-54-172.search.msn.com,Bing
65.55.54.173,msnbot-65-55-54-173.search.msn.com,Bing
65.55.54.174,msnbot-65-55-54-174.search.msn.com,Bing
65.55.54.175,msnbot-65-55-54-175.search.msn.com,Bing
65.55.54.176,msnbot-65-55-54-176.search.msn.com,Bing
65.55.54.177,msnbot-65-55-54-177.search.msn.com,Bing
65.55.54.178,msnbot-65-55-54-178.search.msn.com,Bing
65.55.54.179,msnbot-65-55-54-179.search.msn.com,Bing
65.55.54.180,msnbot-65-55-54-180.search.msn.com,Bing
65.55.54.181,msnbot-65-55-54-181.search.msn.com,Bing
65.55.54.182,msnbot-65-55-54-182.search.msn.com,Bing
65.55.54.183,msnbot-65-55-54-183.search.msn.com,Bing
65.55.54.184,msnbot-65-55-54-184.search.msn.com,Bing
65.55.54.185,msnbot-65-55-54-185.search.msn.com,Bing
65.55.54.186,msnbot-65-55-54-186.search.msn.com,Bing
65.55.54.187,msnbot-65-55-54-187.search.msn.com,Bing
65.55.54.188,msnbot-65-55-54-188.search.msn.com,Bing
65.55.54.189,msnbot-65-55-54-189.search.msn.com,Bing
65.55.54.190,msnbot-65-55-54-190.search.msn.com,Bing
65.55.54.191,msnbot-65-55-54-191.search.msn.com,Bing
65.55.54.192,msnbot-65-55-54-192.search.msn.com,Bing
65.55.54.193,msnbot-65-55-54-193.search.msn.com,Bing
65.55.54.194,msnbot-65-55-54-194.search.msn.com,Bing
65.55.54.195,msnbot-65-55-54-195.search.msn.com,Bing
65.55.54.196,msnbot-65-55-54-196.search.msn.com,Bing
65.55.54.197,msnbot-65-55-54-197.search.msn.com,Bing
65.55.54.198,msnbot-65-55-54-198.search.msn.com,Bing
65.55.54.199,msnbot-65-55-54-199.search.msn.com,Bing
65.55.54.200,msnbot-65-55-54-200.search.msn.com,Bing
65.55.54.201,msnbot-65-55-54-201.search.msn.com,Bing
65.55.54.202,msnbot-65-55-54-202.search.msn.com,Bing
65.55.54.203,msnbot-65-55-54-203.search.msn.com,Bing
65.55.54.204,msnbot-65-55-54-204.search.msn.com,Bing
65.55.54.205,msnbot-65-55-54-205.search.msn.com,Bing
65.55.54.206,msnbot-65-55-54-206.search.msn.com,Bing
65.55.54.207,msnbot-65-55-54-207.search.msn.com,Bing
65.55.54.208,msnbot-65-55-54-208.search.msn.com,Bing
65.55.54.209,msnbot-65-55-54-209.search.msn.com,Bing
65.55.54.210,msnbot-65-55-54-210.search.msn.com,Bing
65.55.54.211,msnbot-65-55-54-211.search.msn.com,Bing
65.55.54.212,msnbot-65-55-54-212.search.msn.com,Bing
65.55.54.213,msnbot-65-55-54-213.search.msn.com,Bing
65.55.54.214,msnbot-65-55-54-214.search.msn.com,Bing
65.55.54.215,msnbot-65-55-54-215.search.msn.com,Bing
65.55.54.216,msnbot-65-55-54-216.search.msn.com,Bing
65.55.54.217,msnbot-65-55-54-217.search.msn.com,Bing
65.55.54.218,msnbot-65-55-54-218.search.msn.com,Bing
65.55.54.219,msnbot-65-55-54-219.search.msn.com,Bing
65.55.54.220,msnbot-65-55-54-220.search.msn.com,Bing
65.55.54.221,msnbot-65-55-54-221.search.msn.com,Bing
65.55.54.222,msnbot-65-55-54-222.search.msn.com,Bing
